SALZBURG;Austria;13,0410592;47,8001977;WARSZAWA;Poland;21,0067265;52,2319237;69408
PARIS;France;2,3521334;48,8565056;WARSZAWA;Poland;21,0067265;52,2319237;69443
CHAMPS SUR MARNE;France;2,6009206;48,8516672;BRUXELLES;Belgium;4,3516841;50,8465406;69456
MUENCHEN;Germany;11,5754815;48,1372719;GENOVA;Italy;85,3358987;27,7356895;69900
LIEGE ANGLEUR;Belgium;5,543524171;50,60992175;LIEGE;Belgium;5,5734204;50,645138;69936
RAMONVILLE SAINT AGNE;France;1,4749101;43,5460533;CASABLANCA;Morocco;-7,6179071;33,596439;70000
ALCOBENDAS-MADRID;Spain;-3,6358494;40,5400082;PAVIA;Italy;9,16774432;45,1954743;70000
ALCOBENDAS-MADRID;Spain;-3,6358494;40,5400082;ROMA;Italy;12,4830619;41,8932575;70000
RAMONVILLE SAINT AGNE;France;1,4749101;43,5460533;RIGA;Latvia;24,1051846;56,9493977;70000
SWINDON WILTSHIRE;United Kingdom;-1,7854949;51,5615549;TALLINN;Estonia;24,7453688;59,4372155;70000
Potenza;Italy;15,808567;40,644317;ANKARA;Turkey;32,8520044;39,9272459;70258
SAINT MANDE CEDEX;France;1,8883335;46,603354;WARSAW;Poland;21,0067265;52,2319237;70370
SALZBURG;Austria;13,0410592;47,8001977;CAMBRIDGE;United Kingdom;-71,1056157;42,3750997;70440
SALZBURG;Austria;13,0410592;47,8001977;CAMBRIDGE;United Kingdom;0,124862;52,2033051;70440
MENDICINO;Italy;16,195992;39,263592;LEFKOSIA;Cyprus;33,3651042;35,1721194;70592
RAMONVILLE SAINT AGNE;France;1,4749101;43,5460533;CONSTANTA;Romania;28,61985896;44,17191615;71000
RAMONVILLE SAINT AGNE;France;1,4749101;43,5460533;St Petersburg;Russian Federation;30,1586551;59,9606739;71000
ROMA;Italy;12,4830619;41,8932575;PRETORIA;South Africa;28,1847222;-25,725;71000
MENDICINO;Italy;16,195992;39,263592;MOSTA;Malta;14,4241508;35,9079178;71071
THESSALONIKI;Greece;22,9352716;40,6403167;NICOSIA;Cyprus;33,3651042;35,1721194;71125
ROMA;Italy;12,4830619;41,8932575;BELGRADE;Serbia;20,4568089;44,8178787;71225
BOLOGNA;Italy;11,3430347;44,4936714;SEVASTOPOL;Ukraine;33,5224182;44,6114503;71662
SALZBURG;Austria;13,0410592;47,8001977;ATHENS;Greece;23,7279843;37,9841493;72428
MANNHEIM;Germany;8,4672361;49,4895914;WARSAW;Poland;21,0067265;52,2319237;72820
KOELN;Germany;6,9569467;50,9412323;HONG KONG;China (People's Republic of);114,1670609;22,2644116;73008
ISSY-LES-MOULINEAUX;France;2,2734713;48,8244968;BREST;France;-4,4860088;48,3905283;73213
THESSALONIKI;Greece;22,9352716;40,6403167;ZUERICH;Switzerland;8,5404434;47,3685586;73800
LISBOA;Portugal;-9,1328948;38,7128995;ARIANA;Tunisia;10,190973;36,8599389;73830
SWINDON WILTSHIRE;United Kingdom;-1,7854949;51,5615549;ATHINA;Greece;23,7279843;37,9841493;73841
MANNHEIM;Germany;8,4672361;49,4895914;PRAHA 1;Czech Republic;14,4177247;50,084819;74071
PARIS;France;2,3521334;48,8565056;DAKAR;Senegal;-17,447026;14,6930042;74162
GENEVE 4;Switzerland;6,629702909;46,5216537;SEVASTOPOL;Ukraine;33,5224182;44,6114503;74790
AAS;Norway;10,4388399;59,5683186;BUCURESTI;Romania;26,1027436;44,436139;75000
JENA;Germany;11,58877686;50,9224875;LAXENBURG;Austria;16,3521337;48,066175;75000
Potenza;Italy;15,808567;40,644317;MOSCOW;Russian Federation;37,4062709;55,5805786;75000
SALZBURG;Austria;13,0410592;47,8001977;Siegburg;Germany;7,2086476;50,7966198;75040
ISSY-LES-MOULINEAUX;France;2,2734713;48,8244968;SOFIA;Bulgaria;23,3144912;42,6932683;75060
TRES CANTOS (MADRID);Spain;-3,7118812;40,5991506;Castelldefels;Spain;1,9824173;41,2861022;75120
WIEN;Austria;16,3730908;48,2084671;DRESDEN;Germany;13,73840898;51,0763286;75863
SWINDON WILTSHIRE;United Kingdom;-1,7854949;51,5615549;VILNIUS;Lithuania;25,2853984;54,6843135;76430
MOL;Belgium;5,1156157;51,1841061;LEICESTER;United Kingdom;-1,1312289;52,6367811;77016
FREIBURG;Germany;7,1606881;46,8052805;Pikermi/Athens;Greece;23,95360344;38,01999735;77254
FREIBURG;Germany;7,8494005;47,9960901;Pikermi/Athens;Greece;23,95360344;38,01999735;77254
SALZBURG;Austria;13,0410592;47,8001977;BOLZANO;Italy;11,3540184;46,4980632;77760
LONDON;United Kingdom;-0,1276597;51,5072759;BRISTOL;United Kingdom;-2,5952658;51,4556994;77830
LUXEMBOURG-VILLE;Luxembourg;6,129890678;49,6105924;AMSTERDAM ZUIDOOST;Netherlands;4,950284247;52,30881275;78025
MENDICINO;Italy;16,195992;39,263592;KAUNAS;Lithuania;23,9113098;54,8981112;78026
BERGEN;Norway;4,70804;52,66765;REYKJAVIK;Iceland;-21,7682622;64,24439715;78456
BERGEN;Norway;5,37306653;60,3568769;REYKJAVIK;Iceland;-21,7682622;64,24439715;78456
ISSY-LES-MOULINEAUX;France;2,2734713;48,8244968;DE BILT;Netherlands;5,178706;52,1097009;78523
SWINDON WILTSHIRE;United Kingdom;-1,7854949;51,5615549;WARSZAWA;Poland;21,0067265;52,2319237;78752
MENDICINO;Italy;16,195992;39,263592;SOFIA;Bulgaria;23,3144912;42,6932683;78775
LUXEMBOURG-VILLE;Luxembourg;6,129890678;49,6105924;PARIS;France;2,3521334;48,8565056;78840
BOLOGNA;Italy;11,3430347;44,4936714;HAMBURG;Germany;10,000654;53,5503414;78900
PARIS;France;2,3521334;48,8565056;ALCALA DE HENARES;Spain;-3,3644973;40,4818396;79140
MUENCHEN;Germany;11,5754815;48,1372719;LIEGE;Belgium;5,5734204;50,645138;79150
CHAMPS SUR MARNE;France;2,6009206;48,8516672;PRAHA PROSEK;Czech Republic;14,4864827;50,1218404;79180
MATERA;Italy;16,601585;40,668523;TERNI;Italy;12,6405466;42,5641417;79216
KJELLER;Norway;11,0463826;59,9731544;BRISBANE;Australia;153,0234991;-27,4689682;79380
MATERA;Italy;16,601585;40,668523;SARRIGUREN;Spain;-1,5926872;42,8105858;79493
Potenza;Italy;15,808567;40,644317;TROITSK;Russian Federation;61,5516635;54,0844563;79500
RAMONVILLE SAINT AGNE;France;1,4749101;43,5460533;ATHENS;Greece;23,7279843;37,9841493;79800
MOL;Belgium;5,1156157;51,1841061;NIAMEY;Niger;2,145448391;13,50933389;80000
LISBOA;Portugal;-9,1328948;38,7128995;VESZPREM;Hungary;17,9116007;47,0916334;80011
MUENCHEN;Germany;11,5754815;48,1372719;ZAGAZIG;Egypt;31,4821945;30,58809296;80115
THESSALONIKI;Greece;22,9352716;40,6403167;Belgrade;Serbia;20,4568089;44,8178787;80190
PARIS;France;2,3521334;48,8565056;FREIBERG;Germany;13,3429337;50,9169043;80250
ROMA;Italy;12,4830619;41,8932575;HONEFOSS;Norway;10,2550853;60,1666996;80250
WIEN;Austria;16,3730908;48,2084671;WIEN;Austria;16,3730908;48,2084671;80323
ISSY-LES-MOULINEAUX;France;2,2734713;48,8244968;OBNINSK;Russian Federation;36,611913;55,0951738;80509
LISBOA;Portugal;-9,1328948;38,7128995;BRUMMERIA;South Africa;28,2872222;-25,7433333;80785
LISBOA;Portugal;-9,1328948;38,7128995;MARSEILLE;France;5,3699525;43,2961743;80785
GENEVE 4;Switzerland;6,629702909;46,5216537;BUCURESTI;Romania;26,1027436;44,436139;81000
SAINT MANDE CEDEX;France;1,8883335;46,603354;ZURICH;Switzerland;8,5404434;47,3685586;81228
SALZBURG;Austria;13,0410592;47,8001977;BERLIN;Germany;13,4385964;52,5198535;81240
FREIBURG;Germany;7,1606881;46,8052805;HELSINKI;Finland;24,9414566;60,1713198;81320
FREIBURG;Germany;7,8494005;47,9960901;HELSINKI;Finland;24,9414566;60,1713198;81320
ROMA;Italy;12,4830619;41,8932575;LAXENBURG;Austria;16,3521337;48,066175;81320
ROMA;Italy;12,4830619;41,8932575;SWINDON WILTSHIRE;United Kingdom;-1,7854949;51,5615549;81508
GENEVE 4;Switzerland;6,629702909;46,5216537;IZMAIL;Ukraine;28,8359886;45,3421228;81540
MANNHEIM;Germany;8,4672361;49,4895914;LONDON;United Kingdom;-0,1276597;51,5072759;81748
ROMA;Italy;12,4830619;41,8932575;PARIS;France;2,3521334;48,8565056;81962
PLYMOUTH;United Kingdom;-4,111676104;50,39254155;LEGON-ACCRA;Ghana;-0,1943988;5,6391096;82176
CHAMPS SUR MARNE;France;2,6009206;48,8516672;Brussels;Belgium;4,3516841;50,8465406;82362
PARIS;France;2,3521334;48,8565056;MADRID;Spain;-3,7035825;40,4167047;83010
BERGEN;Norway;4,70804;52,66765;GALWAY;Ireland;-9,03834041;53,2839934;83160
BERGEN;Norway;5,37306653;60,3568769;GALWAY;Ireland;-9,03834041;53,2839934;83160
MAINZ;Germany;8,2710237;49,9999952;GETXO BIZKAIA;Spain;-3,0087671;43,3479409;83190
LISBOA;Portugal;-9,1328948;38,7128995;Cairo;Egypt;31,2436663;30,0488185;83460
FORNEBU;Norway;10,6179445;59,8973047;RIO DE JANEIRO;Brazil;-42,419415;-22,2752762;83850
CHAMPS SUR MARNE;France;2,6009206;48,8516672;ESCH SUR ALZETTE;Luxembourg;5,9792166;49,4967482;84744
PARIS;France;2,3521334;48,8565056;PRAGUE 1;Czech Republic;14,4177247;50,084819;84872
MENDICINO;Italy;16,195992;39,263592;BANSKA BYSTRICA;Slovakia;19,1573494;48,7384028;84981
MENDICINO;Italy;16,195992;39,263592;SARRIGUREN;Spain;-1,5926872;42,8105858;84981
Potenza;Italy;15,808567;40,644317;MOSKVA;Russian Federation;24,6859225;45,9852129;85000
Potenza;Italy;15,808567;40,644317;MOSKVA;Russian Federation;37,4062709;55,5805786;85000
BOLOGNA;Italy;11,3430347;44,4936714;MOSCOW;Russian Federation;37,4062709;55,5805786;85386
JENA;Germany;11,58877686;50,9224875;MOSKVA;Russian Federation;24,6859225;45,9852129;85388
JENA;Germany;11,58877686;50,9224875;MOSKVA;Russian Federation;37,4062709;55,5805786;85388
MADRID;Spain;-3,7035825;40,4167047;ISTANBUL;Turkey;28,9855676;41,0170578;85584
ESPOO;Finland;24,6569676;60,2051454;JOENSUU;Finland;29,766656;62,6000156;85900
BERLIN;Germany;13,4385964;52,5198535;Patras;Greece;21,7352492;38,2462033;86480
CERDANYOLA DEL VALLES;Spain;2,1374969;41,4910324;Casablanca;Morocco;-7,6179071;33,596439;86921
MENDICINO;Italy;16,195992;39,263592;PRAHA;Czech Republic;14,4177247;50,084819;87763
RAMONVILLE SAINT AGNE;France;1,4749101;43,5460533;GALWAY;Ireland;-9,03834041;53,2839934;88007
CHAMPS SUR MARNE;France;2,6009206;48,8516672;ALCOBENDAS;Spain;-3,6358494;40,5400082;88275
ISSY-LES-MOULINEAUX;France;2,2734713;48,8244968;SEVASTOPOL;Ukraine;33,5224182;44,6114503;89018
ENSCHEDE;Netherlands;6,8936189;52,2179694;WARSZAWA;Poland;21,0067265;52,2319237;89199
BOLOGNA;Italy;11,3430347;44,4936714;MEXICO DISTRITO FEDERAL;Mexico;-99,1332102;19,4325301;89268
KJELLER;Norway;11,0463826;59,9731544;ELLECOM;Netherlands;6,0876979;52,0341728;89280
LECCE;Italy;18,1718482;40,3570373;PARIS;France;2,3521334;48,8565056;89629
SAINT MANDE CEDEX;France;1,8883335;46,603354;FONTENAY AUX ROSES;France;2,2870373;48,7911052;89914
MUENCHEN;Germany;11,5754815;48,1372719;SOLIMAN;Tunisia;10,490706;36,6956264;89949
READING;United Kingdom;-0,9673727;51,4580216;Birmingham;United Kingdom;-1,8980726;52,4813679;90000
READING;United Kingdom;-0,9673727;51,4580216;WARWICK;United Kingdom;-1,5785412;52,2850815;90000
ENSCHEDE;Netherlands;6,8936189;52,2179694;PRAHA 1;Czech Republic;14,4177247;50,084819;90199
AAS;Norway;10,4388399;59,5683186;MANCHESTER;United Kingdom;-2,2447445;53,4791466;90244
SAINT MANDE CEDEX;France;1,8883335;46,603354;WAGENINGEN;Netherlands;5,6634279;51,9750824;90801
ROMA;Italy;12,4830619;41,8932575;RIGA;Latvia;24,1051846;56,9493977;91134
EDENBRIDGE;United Kingdom;0,0639341;51,1958271;Brussels;Belgium;4,3516841;50,8465406;91456
ENSCHEDE;Netherlands;6,8936189;52,2179694;AGDAL RABAT;Morocco;-6,869482328;33,97531435;91599
GRAZ;Austria;15,4382918;47,0708101;MOSKVA;Russian Federation;24,6859225;45,9852129;91928
GRAZ;Austria;15,4382918;47,0708101;MOSKVA;Russian Federation;37,4062709;55,5805786;91928
KOELN;Germany;6,9569467;50,9412323;DARMSTADT;Germany;8,664985079;49,87474665;92200
DELFT;Netherlands;4,35839;52,0114017;AMERSFOORT;Netherlands;5,3896944;52,1562499;92947
MADRID;Spain;-3,7035825;40,4167047;AALTO;Finland;24,639576;60,1502229;93372
DELFT;Netherlands;4,35839;52,0114017;COPENHAGEN;Denmark;12,5700724;55,6867243;93429
SOPRON;Hungary;16,5986622;47,6803589;DUBLIN;Ireland;-6,261175;53,3493074;93600
Evora;Portugal;-7,909377;38,5707719;BERLIN;Germany;13,4385964;52,5198535;93610
TOULOUSE;France;1,4442469;43,6044622;Stockport;United Kingdom;-2,1601108;53,4077455;93728
FORNEBU;Norway;10,6179445;59,8973047;LIEBOCH;Austria;15,3236949;46,9812294;93750
PARIS;France;2,3521334;48,8565056;FREIBURG;Germany;7,1606881;46,8052805;94200
PARIS;France;2,3521334;48,8565056;FREIBURG;Germany;7,8494005;47,9960901;94200
LE CHESNAY CEDEX;France;1,8883335;46,603354;LEGANES (MADRID);Spain;-3,76527;40,3281942;94260
ISSY-LES-MOULINEAUX;France;2,2734713;48,8244968;KOBENHAVN;Denmark;12,5700724;55,6867243;94523
EDINBURGH;United Kingdom;-3,1932723;55,9483399;MACHYNLLETH POWYS;United Kingdom;-3,8517455;52,5905755;94958
WAGENINGEN;Netherlands;5,6634279;51,9750824;EINDHOVEN;Netherlands;5,48784;51,43406;95358
YEREVAN;Armenia;44,5125849;40,1776121;SAARBRUCKEN;Germany;6,9963794;49,2343618;95765
LISBOA;Portugal;-9,1328948;38,7128995;DUBLIN;Ireland;-6,261175;53,3493074;96300
ROMA;Italy;12,4830619;41,8932575;WARSZAWA;Poland;21,0067265;52,2319237;96336
BERGEN;Norway;4,70804;52,66765;PLYMOUTH;United Kingdom;-4,111676104;50,39254155;96699
BERGEN;Norway;5,37306653;60,3568769;PLYMOUTH;United Kingdom;-4,111676104;50,39254155;96699
SAINT MANDE CEDEX;France;1,8883335;46,603354;AMSTERDAM;Netherlands;4,9001115;52,3710088;96856
MANNHEIM;Germany;8,4672361;49,4895914;DUBLIN;Ireland;-6,261175;53,3493074;96905
ISSY-LES-MOULINEAUX;France;2,2734713;48,8244968;NICOSIA;Cyprus;33,3651042;35,1721194;96969
AAS;Norway;10,4388399;59,5683186;KIEL;Germany;10,14440233;54,3418225;97200
ROMA;Italy;12,4830619;41,8932575;PALERMO;Italy;13,335745;38,111051;97854
ROMA;Italy;12,4830619;41,8932575;YORK;United Kingdom;-1,0815361;53,9590555;98060
MENDICINO;Italy;16,195992;39,263592;MUENCHEN;Germany;11,5754815;48,1372719;98891
BERLIN;Germany;13,4385964;52,5198535;MONTEROTONDO MARITTIMO;Italy;10,8558338;43,145553;99288
BERLIN;Germany;13,4385964;52,5198535;RYAZAN;Russian Federation;36,6676057;55,6707955;99360
BERGEN;Norway;4,70804;52,66765;EXETER;United Kingdom;-3,5266611;50,7256471;99400
BERGEN;Norway;5,37306653;60,3568769;EXETER;United Kingdom;-3,5266611;50,7256471;99400
WAGENINGEN;Netherlands;5,6634279;51,9750824;LOUVAIN-LA-NEUVE;Belgium;4,6128839;50,6682012;99435
SWINDON WILTSHIRE;United Kingdom;-1,7854949;51,5615549;BARCELONA;Spain;2,1700437;41,3870186;99709
PARIS;France;2,3521334;48,8565056;KJELLER;Norway;11,0463826;59,9731544;99778
Evora;Portugal;-7,909377;38,5707719;ROME;Italy;12,4830619;41,8932575;99880
COIMBRA;Portugal;-8,4291574;40,2113318;COIMBRA;Portugal;-8,4291574;40,2113318;100000
MOL;Belgium;5,1156157;51,1841061;KOBENHAVN;Denmark;12,5700724;55,6867243;100000
OSLO;Norway;10,7391112;59,9132694;Madrid;Spain;-3,7035825;40,4167047;100000
OSLO;Norway;10,7391112;59,9132694;SAINT MANDE CEDEX;France;1,8883335;46,603354;100000
SHEFFIELD;United Kingdom;-1,4657174;53,3820287;DONCASTER;United Kingdom;-1,1335312;53,5227681;100000
BERLIN;Germany;13,4385964;52,5198535;SAN MICHELE ALL'ADIGE;Italy;11,133577;46,192907;100022
BERLIN;Germany;13,4385964;52,5198535;samara;Russian Federation;50,1142415;53,1984756;100096
MATERA;Italy;16,601585;40,668523;ISSY LES MOULINEAUX;France;2,2734713;48,8244968;100302
SAINT MANDE CEDEX;France;1,8883335;46,603354;BERLIN;Germany;13,4385964;52,5198535;100480
SWINDON WILTSHIRE;United Kingdom;-1,7854949;51,5615549;MADRID;Spain;-3,7035825;40,4167047;100611
EDENBRIDGE;United Kingdom;0,0639341;51,1958271;Castelldefels;Spain;1,9824173;41,2861022;100708
LIEGE ANGLEUR;Belgium;5,543524171;50,60992175;MARCHE EN FAMENNE;Belgium;5,3428796;50,2240814;101396
Evora;Portugal;-7,909377;38,5707719;ABSDORF;Austria;15,6197199;48,3048507;103088
BOLOGNA;Italy;11,3430347;44,4936714;RIGA;Latvia;24,1051846;56,9493977;103328
SAINT MANDE CEDEX;France;1,8883335;46,603354;SZEGED;Hungary;20,1485919;46,2545268;103740
AAS;Norway;10,4388399;59,5683186;FERRARA;Italy;11,6198107;44,8367971;105000
VENEZIA;Italy;12,318564;45,4384143;TETOUAN;Morocco;-5,354201755;35,5795326;106297
Warszawa;Poland;21,0067265;52,2319237;LAXENBURG;Austria;16,3521337;48,066175;108000
FORNEBU;Norway;10,6179445;59,8973047;BERLIN;Germany;13,4385964;52,5198535;108600
PARIS;France;2,3521334;48,8565056;Yaounde;Cameroon;11,50839787;3,84134485;108608
SALZBURG;Austria;13,0410592;47,8001977;ATHINA;Greece;23,7279843;37,9841493;108700
BARCELONA;Spain;2,1700437;41,3870186;GOETEBORG;Sweden;11,9670171;57,7072326;108790
EXETER;United Kingdom;-3,5266611;50,7256471;KUOPIO;Finland;27,6781839;62,8924601;109044
NOVI SAD;Serbia;19,845081;45,2551053;LJUBLJANA;Slovenia;14,5068921;46,049865;109626
YEREVAN;Armenia;44,5125849;40,1776121;GENEVE;Switzerland;6,1466014;46,2017559;109675
BERGEN;Norway;4,70804;52,66765;St Petersburg;Russian Federation;30,1586551;59,9606739;109680
BERGEN;Norway;5,37306653;60,3568769;St Petersburg;Russian Federation;30,1586551;59,9606739;109680
MENDICINO;Italy;16,195992;39,263592;TRENTO;Italy;11,1257601;46,0664228;109805
RAMONVILLE SAINT AGNE;France;1,4749101;43,5460533;LONDON;United Kingdom;-0,1276597;51,5072759;109861
RAMONVILLE SAINT AGNE;France;1,4749101;43,5460533;LISBOA;Portugal;-9,1328948;38,7128995;109949
OSLO;Norway;10,7391112;59,9132694;ANAVISSOS ATTIKI;Greece;23,21204681;38,25622045;110000
RAMONVILLE SAINT AGNE;France;1,4749101;43,5460533;ATHINA;Greece;23,7279843;37,9841493;110000
SWINDON WILTSHIRE;United Kingdom;-1,7854949;51,5615549;ROMA;Italy;12,4830619;41,8932575;110292
MANNHEIM;Germany;8,4672361;49,4895914;ATHENS;Greece;23,7279843;37,9841493;110364
SAINT MANDE CEDEX;France;1,8883335;46,603354;POTSDAM;Germany;13,0622213;52,4009818;110954
FERRARA;Italy;11,6198107;44,8367971;LISBOA;Portugal;-9,1328948;38,7128995;111000
ISSY-LES-MOULINEAUX;France;2,2734713;48,8244968;BRUSSELS;Belgium;4,3516841;50,8465406;111017
DELFT;Netherlands;4,35839;52,0114017;DUISBURG;Germany;6,741637098;51,4465311;111660
ROMA;Italy;12,4830619;41,8932575;KAUNAS;Lithuania;23,9113098;54,8981112;111847
ROMA;Italy;12,4830619;41,8932575;ATHENS;Greece;23,7279843;37,9841493;111986
NOVI SAD;Serbia;19,845081;45,2551053;SPLIT;Croatia;16,4396801;43,5115555;112104
NOVI SAD;Serbia;19,845081;45,2551053;GRAZ;Austria;15,4382918;47,0708101;112118
ROMA;Italy;12,4830619;41,8932575;Ponta Delgada;Portugal;-25,6668573;37,7463058;112826
GENEVE 4;Switzerland;6,629702909;46,5216537;MALAGA;Spain;-4,421041;36,7210805;112914
BERLIN;Germany;13,4385964;52,5198535;TRONDHEIM;Norway;10,3958034;63,4263262;113084
EDENBRIDGE;United Kingdom;0,0639341;51,1958271;BARCELONA;Spain;2,1700437;41,3870186;113146
BOLOGNA;Italy;11,3430347;44,4936714;Montpellier Cedex 4;France;1,8883335;46,603354;113190
MENDICINO;Italy;16,195992;39,263592;MAROUSI;Greece;23,8102877;38,0488942;113336
NOVI SAD;Serbia;19,845081;45,2551053;PLATANI-RIO;Greece;23,21204681;38,25622045;114166
SAINT MANDE CEDEX;France;1,8883335;46,603354;LEIPZIG;Germany;12,3747049;51,340462;115293
MUENCHEN;Germany;11,5754815;48,1372719;ANTONY CEDEX;France;1,8883335;46,603354;115501
MANNHEIM;Germany;8,4672361;49,4895914;MADRID;Spain;-3,7035825;40,4167047;115941
YEREVAN;Armenia;44,5125849;40,1776121;DUBLIN;Ireland;-6,261175;53,3493074;116095
ISSY-LES-MOULINEAUX;France;2,2734713;48,8244968;MSIDA;Malta;14,4889428;35,8959858;116608
KJELLER;Norway;11,0463826;59,9731544;GETXO;Spain;-3,0087671;43,3479409;116646
ROMA;Italy;12,4830619;41,8932575;CASTELNAU-SUR-GUPIE;France;0,1349024;44,5585827;116983
EDENBRIDGE;United Kingdom;0,0639341;51,1958271;Villeneuve d'Ascq;France;3,1469875;50,6294204;117007
KJELLER;Norway;11,0463826;59,9731544;Great Notley;United Kingdom;0,5277337;51,8624463;117036
GENEVE 4;Switzerland;6,629702909;46,5216537;KHARKIV;Ukraine;36,2303797;49,99026;117252
LECCE;Italy;18,1718482;40,3570373;BRUXELLES;Belgium;4,3516841;50,8465406;117324
LISBOA;Portugal;-9,1328948;38,7128995;VALENCIA;Spain;-0,299777427;39,55773285;117732
LUXEMBOURG-VILLE;Luxembourg;6,129890678;49,6105924;BETZDORF;Luxembourg;6,300655446;49,670273;118400
BERGEN;Norway;4,70804;52,66765;GOETEBORG;Sweden;11,9670171;57,7072326;118800
BERGEN;Norway;5,37306653;60,3568769;GOETEBORG;Sweden;11,9670171;57,7072326;118800
GENEVE 4;Switzerland;6,629702909;46,5216537;Bucharest;Romania;26,1027436;44,436139;119040
LISBOA;Portugal;-9,1328948;38,7128995;MADRID;Spain;-3,7035825;40,4167047;119337
SAINT MANDE CEDEX;France;1,8883335;46,603354;FLOURENS;France;1,5618187;43,5947838;119696
ALCOBENDAS-MADRID;Spain;-3,6358494;40,5400082;Bonn;Germany;7,0999274;50,7344839;120000
ALCOBENDAS-MADRID;Spain;-3,6358494;40,5400082;PARIS 15;France;2,127913;48,8028538;120000
GRAZ;Austria;15,4382918;47,0708101;NICOSIA;Cyprus;33,3651042;35,1721194;120000
TOULOUSE;France;1,4442469;43,6044622;BERGEN;Norway;4,70804;52,66765;120000
TOULOUSE;France;1,4442469;43,6044622;BERGEN;Norway;5,37306653;60,3568769;120000
SAINT MANDE CEDEX;France;1,8883335;46,603354;BREMERHAVEN;Germany;8,5865509;53,5522264;120246
PARIS;France;2,3521334;48,8565056;HANNOVER;Germany;9,7385532;52,3744779;120375
WIEN;Austria;16,3730908;48,2084671;Vienna;Austria;16,3730908;48,2084671;120484
DELFT;Netherlands;4,35839;52,0114017;SANTIAGO DE COMPOSTELA;Spain;-8,5463795;42,8803356;120635
DELFT;Netherlands;4,35839;52,0114017;Castelldefels;Spain;1,9824173;41,2861022;120804
BERLIN;Germany;13,4385964;52,5198535;MANAUS;Brazil;-59,9856354;-3,1331055;121280
OSLO;Norway;10,7391112;59,9132694;DE BILT;Netherlands;5,178706;52,1097009;121500
LUXEMBOURG-VILLE;Luxembourg;6,129890678;49,6105924;TOULOUSE;France;1,4442469;43,6044622;121615
KOELN;Germany;6,9569467;50,9412323;MAROUSSI - ATHENS;Greece;23,8102877;38,0488942;121722
MANNHEIM;Germany;8,4672361;49,4895914;LINZ;Austria;12,7681269;46,8298662;122417
MUENCHEN;Germany;11,5754815;48,1372719;JUELICH;Germany;6,3611015;50,9220931;122454
VENEZIA;Italy;12,318564;45,4384143;ALGER;Algeria;3,0600655;36,775348;123200
SALZBURG;Austria;13,0410592;47,8001977;MALAGA;Spain;-4,421041;36,7210805;124560
ISSY-LES-MOULINEAUX;France;2,2734713;48,8244968;KOBENHAVN V;Denmark;10,3333283;55,670249;124822
SWINDON WILTSHIRE;United Kingdom;-1,7854949;51,5615549;SMAMEDE DE INFESTA;Portugal;-8,560832847;39,4303791;124879
TOULOUSE;France;1,4442469;43,6044622;HELSINKI;Finland;24,9414566;60,1713198;125000
ALCOBENDAS-MADRID;Spain;-3,6358494;40,5400082;JUELICH;Germany;6,3611015;50,9220931;125000
MATERA;Italy;16,601585;40,668523;Bari;Italy;16,8619381;41,1256631;125000
INNSBRUCK;Austria;11,3927685;47,2654296;BUCURESTI SECTORUL 1;Romania;24,6859225;45,9852129;125721
ISSY-LES-MOULINEAUX;France;2,2734713;48,8244968;BREMEN;Germany;8,80717;53,0758099;125978
SWINDON WILTSHIRE;United Kingdom;-1,7854949;51,5615549;VARNA;Bulgaria;27,85901367;43,20087355;126087
GENEVE 4;Switzerland;6,629702909;46,5216537;Melitopol;Ukraine;35,3659528;46,8482758;126120
LISBOA;Portugal;-9,1328948;38,7128995;TRES CANTOS (MADRID);Spain;-3,7118812;40,5991506;126360
ISSY-LES-MOULINEAUX;France;2,2734713;48,8244968;LECCE;Italy;18,1718482;40,3570373;126982
FERRARA;Italy;11,6198107;44,8367971;FERRARA;Italy;11,6198107;44,8367971;127200
MANNHEIM;Germany;8,4672361;49,4895914;LAUSANNE;Switzerland;6,6327025;46,5218269;127988
JENA;Germany;11,58877686;50,9224875;KRASNOYARSK;Russian Federation;92,8702365;56,0082556;128081
SWINDON WILTSHIRE;United Kingdom;-1,7854949;51,5615549;ACHARNAE;Greece;23,21204681;38,25622045;128171
SWINDON WILTSHIRE;United Kingdom;-1,7854949;51,5615549;HAMBURG;Germany;10,000654;53,5503414;128669
GENEVE 4;Switzerland;6,629702909;46,5216537;Tbilisi;Georgia;44,8015706;41,6935009;128688
MUENCHEN;Germany;11,5754815;48,1372719;LIEGE ANGLEUR;Belgium;5,543524171;50,60992175;128945
PARIS;France;2,3521334;48,8565056;NAIROBI;Kenya;36,8172449;-1,2832533;129000
TRES CANTOS (MADRID);Spain;-3,7118812;40,5991506;LISBOA;Portugal;-9,1328948;38,7128995;129051
MANNHEIM;Germany;8,4672361;49,4895914;JERUSALEM;Israel;35,2247239;31,7774287;129319
BREMEN;Germany;8,80717;53,0758099;BREMEN;Germany;8,80717;53,0758099;129752
ALCOBENDAS-MADRID;Spain;-3,6358494;40,5400082;WARSZAWA;Poland;21,0067265;52,2319237;130000
TOULOUSE;France;1,4442469;43,6044622;PLYMOUTH;United Kingdom;-4,111676104;50,39254155;130000
FREIBURG;Germany;7,1606881;46,8052805;HEIDELBERG;Germany;8,714970433;49,4064484;130910
FREIBURG;Germany;7,1606881;46,8052805;HEIDELBERG;Germany;145,0701284;-37,7524788;130910
